,time,Ftot,Fsum,FadvA,FadvB,Fadv,Fdiffus,shorten,angle,drho,bottom
0,0.14269406392694065,-50506945212.61604,-49469837416.90198,-32274798490.342937,-6836510473.439822,-39629862861.63979,-10358528453.119219,10.464231354642314,30.0,19.0,0.0
1,0.15458523592085235,-71540679423.61295,-69942436752.44933,-47740045628.37453,-11241205543.568388,-60039649456.45325,-10961185580.50641,11.415525114155251,30.0,19.0,0.0
2,0.1664764079147641,-92244135888.37001,-90066897104.1839,-62885568890.55461,-16304297170.086681,-80807684594.98952,-10877031043.54259,12.366818873668187,30.0,19.0,0.0
3,0.1783675799086758,-112775670756.10965,-110002847289.616,-77718150762.57506,-21996119599.42482,-101909591362.4208,-10288576927.616127,13.318112633181126,30.0,19.0,0.0
4,0.1902587519025875,-133221883337.30841,-129838016858.93861,-92244139233.07008,-28278321464.740936,-123312054437.20638,-9315556161.127596,14.269406392694064,30.0,19.0,0.0
5,0.20214992389649925,-153622247644.45682,-149612889939.2871,-106469518708.54962,-35108853395.15726,-144977847825.9894,-8034517835.580232,15.220700152207,30.0,19.0,0.0
6,0.21404109589041095,-173988016811.64328,-169339627728.6999,-120399966219.44295,-42445133138.40155,-166869031760.45746,-6494528370.855406,16.17199391171994,30.0,19.0,0.0
7,0.2259322678843227,-194314303036.94513,-189014163218.16644,-134040896335.9253,-50245854179.351166,-188948786625.97226,-4727412702.889998,17.123287671232877,30.0,19.0,0.0
8,0.2378234398782344,-214587506101.73685,-208623641894.38843,-147397497325.1087,-58471948133.31422,-211182395617.445,-2754196435.9655027,18.074581430745813,30.0,19.0,0.0
9,0.2497146118721461,-234789804119.45422,-228150922604.72446,-160474760452.09543,-67087037308.239456,-233537713597.21082,-589124844.3895876,19.02587519025875,30.0,19.0,0.0
10,0.2616057838660578,-254901823339.2208,-247577255815.2102,-173277503875.45694,-76057585853.26918,-255985331409.16937,1757833913.5159411,19.97716894977169,30.0,19.0,0.0
11,0.2734969558599696,-281795434285.85126,-273775086857.84967,-185810392258.1148,-80260921235.26425,-273406608047.60147,-7703773364.470566,20.928462709284627,30.0,19.0,0.0
12,0.2853881278538813,-302436977232.75745,-293711287410.5217,-198077952969.99136,-86926884557.69247,-293035329715.9129,-8706449882.837873,21.879756468797563,30.0,19.0,0.0
13,0.297279299847793,-322484417458.19006,-313044315855.5573,-210084589573.79483,-94010448505.0688,-312830334974.29456,-8949277776.693623,22.831050228310502,30.0,19.0,0.0
14,0.3091704718417047,-342046599133.7549,-331883475522.3828,-221834593143.27838,-101510876578.6483,-332794679975.3281,-8538005800.456146,23.782343987823438,30.0,19.0,0.0
15,0.3210616438356164,-361216228462.05133,-350321901557.181,-233332151851.70538,-109425191163.75807,-352929111594.5993,-7564558541.717566,24.733637747336374,30.0,19.0,0.0
16,0.3329528158295282,-380066139097.88745,-368432829633.09973,-244581359249.09244,-117747173993.83157,-373231072264.88586,-6104296390.175713,25.684931506849317,30.0,19.0,0.0
17,0.3448439878234399,-398651585107.54517,-386271891717.83655,-255586221391.30057,-126467552517.36465,-393694890114.50037,-4218117809.1713505,26.636225266362253,30.0,19.0,0.0
18,0.3567351598173516,-417013386575.13904,-403880264094.74744,-266350663064.25565,-135574549257.81627,-414312331665.1852,-1955051772.6755657,27.58751902587519,30.0,19.0,0.0
19,0.3686263318112633,-435180866486.97546,-421287606336.6505,-276878533292.06165,-145054493587.55515,-435073216626.3359,645420542.9662924,28.538812785388128,30.0,19.0,0.0
20,0.380517503805175,-453174341396.19104,-438514553789.00385,-287173610275.4186,-154892385227.65582,-455965984180.02747,3551441714.070528,29.490106544901064,30.0,19.0,0.0
21,0.3924086757990868,-480356327625.7639,-464923925364.3737,-297239605873.2408,-162757416204.20743,-474663217546.6197,-4926903286.925647,30.441400304414,30.0,19.0,0.0
22,0.4042998477929985,-499767063161.2736,-483556246835.1792,-307080169714.14606,-171395553481.89514,-493914229093.6741,-5080523639.138101,31.392694063926943,30.0,19.0,0.0
23,0.4161910197869102,-518749837771.3955,-501755082191.8323,-316698893003.63153,-180331859016.20712,-513247382758.4366,-4724330171.993731,32.34398782343988,30.0,19.0,0.0
24,0.4280821917808219,-537327674503.6086,-519543716237.6674,-326099312076.36816,-189581063764.88348,-532680670343.5211,-3863340396.4159126,33.29528158295281,30.0,19.0,0.0
25,0.4399733637747336,-555543806821.1073,-536965632706.4622,-335284911730.3977,-199152822543.64935,-552226968582.5043,-2527898432.415288,34.24657534246575,30.0,19.0,0.0
26,0.4518645357686454,-573440500250.346,-554063336788.383,-344259128369.8725,-209051672488.88327,-571893999743.9656,-752535929.6274133,35.1978691019787,30.0,19.0,0.0
27,0.4637557077625571,-591053963128.4874,-570873266677.1017,-353025352984.25903,-219277900866.63272,-591685201519.1895,1429987173.7899926,36.149162861491625,30.0,19.0,0.0
28,0.4756468797564688,-608413655103.5488,-587425102793.006,-361586933967.9039,-229828503377.90955,-611600687335.2335,3990334552.8073087,37.10045662100457,30.0,19.0,0.0
