,time,Ftot,Fsum,FadvA,FadvB,Fdiffus,shorten,angle,drho,bottom
85,10.3572108067,-4.20497482969e+12,-3.3213285328e+12,-2.15336658085e+12,-2.13567040578e+13,2.01887421058e+13,724.172374429,30.0,39.0,0.0
86,10.4761225266,-4.27141890014e+12,-3.37963930126e+12,-2.15443392436e+12,-2.18248333633e+13,2.05996279864e+13,732.496194825,30.0,39.0,0.0
87,10.5950342466,-4.34042598564e+12,-3.44054182808e+12,-2.15548270776e+12,-2.2298451161e+13,2.10133920407e+13,740.820015221,30.0,39.0,0.0
88,10.7139459665,-4.40927866528e+12,-3.50131826382e+12,-2.15651342125e+12,-2.27763271806e+13,2.14315223381e+13,749.143835616,30.0,39.0,0.0
89,10.8328576865,-4.49229302552e+12,-3.57628427633e+12,-2.15752653711e+12,-2.32676749984e+13,2.18489172592e+13,757.467656012,30.0,39.0,0.0
90,10.9517694064,-4.57830829463e+12,-3.65427868482e+12,-2.15852251051e+12,-2.37647167197e+13,2.22689605454e+13,765.791476408,30.0,39.0,0.0
91,11.0706811263,-4.66677367072e+12,-3.73475028762e+12,-2.15950178037e+12,-2.42670660503e+13,2.26918175431e+13,774.115296804,30.0,39.0,0.0
92,11.1895928463,-4.75733615404e+12,-3.81734569417e+12,-2.16046477002e+12,-2.47744666757e+13,2.31175857515e+13,782.439117199,30.0,39.0,0.0
93,11.3085045662,-4.84984558755e+12,-3.9019143653e+12,-2.16141188801e+12,-2.52867944765e+13,2.35462919992e+13,790.762937595,30.0,39.0,0.0
94,11.4274162861,-4.942472629e+12,-3.98662658505e+12,-2.16234352869e+12,-2.58034084093e+13,2.3979125353e+13,799.086757991,30.0,39.0,0.0
95,11.5463280061,-5.05077461796e+12,-4.08703932747e+12,-2.1632600729e+12,-2.6334858574e+13,2.44110793194e+13,807.410578387,30.0,39.0,0.0
96,11.665239726,-5.16167852681e+12,-4.1900792073e+12,-2.16416188854e+12,-2.68716641794e+13,2.48457468607e+13,815.734398782,30.0,39.0,0.0
97,11.784151446,-5.27491600887e+12,-4.29547752792e+12,-2.16504933113e+12,-2.74136177589e+13,2.52831895621e+13,824.058219178,30.0,39.0,0.0
98,11.9030631659,-5.390629025e+12,-4.40337590768e+12,-2.16592274437e+12,-2.79607801097e+13,2.57233269464e+13,832.382039574,30.0,39.0,0.0
99,12.0219748858,-5.50848051452e+12,-4.51343695063e+12,-2.16678246063e+12,-2.8512915923e+13,2.6166261433e+13,840.70585997,30.0,39.0,0.0
100,12.1408866058,-5.62632411871e+12,-4.62351396977e+12,-2.16762880142e+12,-2.90691612166e+13,2.66132760483e+13,849.029680365,30.0,39.0,0.0
101,12.2597983257,-5.7609828874e+12,-4.75042969347e+12,-2.16846207786e+12,-2.96414468298e+13,2.70594792142e+13,857.353500761,30.0,39.0,0.0
102,12.3787100457,-5.89826752346e+12,-4.87999450976e+12,-2.16928259112e+12,-3.02190485351e+13,2.75083366165e+13,865.677321157,30.0,39.0,0.0
103,12.4976217656,-6.03855930422e+12,-5.01258938754e+12,-2.1700906328e+12,-3.08021932038e+13,2.7959694449e+13,874.001141553,30.0,39.0,0.0
104,12.6165334855,-6.18136287281e+12,-5.14771866776e+12,-2.17088648535e+12,-3.13905158071e+13,2.84136836246e+13,882.324961948,30.0,39.0,0.0
105,12.7354452055,-6.32619720286e+12,-5.28490102791e+12,-2.1716704224e+12,-3.19836741371e+13,2.88704435316e+13,890.648782344,30.0,39.0,0.0
106,12.8543569254,-6.47101602538e+12,-5.42208990878e+12,-2.17244270917e+12,-3.25808512128e+13,2.93312040132e+13,898.97260274,30.0,39.0,0.0
107,12.9732686454,-6.63479611434e+12,-5.57826179985e+12,-2.17320360276e+12,-3.31959727326e+13,2.97909145355e+13,907.296423135,30.0,39.0,0.0
108,13.0921803653,-6.80157997624e+12,-5.73745892869e+12,-2.17395335246e+12,-3.38165931912e+13,3.02530876149e+13,915.620243531,30.0,39.0,0.0
109,13.2110920852,-6.97098274378e+12,-5.89929615449e+12,-2.1746922001e+12,-3.44424030544e+13,3.07177991e+13,923.944063927,30.0,39.0,0.0
110,13.3300038052,-7.14263539269e+12,-6.06340418476e+12,-2.1754203803e+12,-3.50731264016e+13,3.11851425971e+13,932.267884323,30.0,39.0,0.0
111,13.4489155251,-7.31644521759e+12,-6.22969005103e+12,-2.17613812074e+12,-3.57086979508e+13,3.16551460205e+13,940.591704718,30.0,39.0,0.0
112,13.5678272451,-7.4907306624e+12,-6.39647193913e+12,-2.17684564247e+12,-3.63485745119e+13,3.21289482152e+13,948.915525114,30.0,39.0,0.0
113,13.686738965,-7.68487258455e+12,-6.58313045325e+12,-2.17754316009e+12,-3.70074039044e+13,3.26018166112e+13,957.23934551,30.0,39.0,0.0
114,13.8056506849,-7.88185953207e+12,-6.77265389293e+12,-2.17823088205e+12,-3.76715592822e+13,3.30771362714e+13,965.563165906,30.0,39.0,0.0
115,13.9245624049,-8.08136439663e+12,-6.96471490598e+12,-2.17890901085e+12,-3.83407790408e+13,3.35549731457e+13,973.886986301,30.0,39.0,0.0
