,time,Ftot,Fsum,FadvA,FadvB,Fadv,Fdiffus,shorten,angle,drho,bottom
0,0.14269406392694065,81407993795.31912,81469982532.55647,-1592941285.6224763,83566513086.67755,81942577432.4364,-503589268.4985972,10.464231354642314,30.0,64.0,0.0
1,0.15458523592085235,114011913597.65321,114107443584.65634,-2352438885.1632686,116839382497.67493,114423681434.70078,-379500027.85531896,11.415525114155251,30.0,64.0,0.0
2,0.1664764079147641,143258340149.56464,143388480003.87714,-3094409472.3999405,146686420019.03772,143495309530.57608,-203530542.76061994,12.366818873668187,30.0,64.0,0.0
3,0.1783675799086758,169472422441.51028,169638164751.56485,-3819262479.4504833,173447943559.86908,169497459417.36047,9483671.146274239,13.318112633181126,30.0,64.0,0.0
4,0.1902587519025875,192951392361.71707,193153662176.64728,-4527385118.920063,197431235984.92426,192737105127.01004,249811310.64313757,14.269406392694064,30.0,64.0,0.0
5,0.20214992389649925,213965943840.7813,214205605831.51797,-5219145788.624811,218913503658.32138,213491154004.83118,511247961.82144225,15.220700152207,30.0,64.0,0.0
6,0.21404109589041095,232761725768.59747,233039590312.74707,-5894896754.964482,238144646039.3587,232009215079.88675,789841028.3529046,16.17199391171994,30.0,64.0,0.0
7,0.2259322678843227,249561080368.2433,249877908755.2113,-6554976287.381563,255349833242.74765,248516175659.62836,1083051799.8452523,17.123287671232877,30.0,64.0,0.0
8,0.2378234398782344,264564888522.3956,264921397433.36493,-7199710371.232281,270731881401.2093,263214575926.62347,1389226403.3879368,18.074581430745813,30.0,64.0,0.0
9,0.2497146118721461,277954411512.2819,278351276898.0523,-7829414094.295219,284473425702.0168,276286781363.1596,1707265290.3307765,19.02587519025875,30.0,64.0,0.0
10,0.2616057838660578,289893062467.56683,290330922923.10333,-8444392779.039999,296738898342.14105,287896960213.0518,2036417360.002307,19.97716894977169,30.0,64.0,0.0
11,0.2734969558599696,352479717903.01447,352959177618.7888,-9044942915.922028,360468079211.2932,350984633762.4594,1536041323.4176135,20.928462709284627,30.0,64.0,0.0
12,0.2853881278538813,385650205031.6781,386171836387.20074,-9631352940.2268,394103112811.2097,383991692926.7657,1700076516.2178524,21.879756468797563,30.0,64.0,0.0
13,0.297279299847793,416542986474.9984,417107332328.3046,-10203903885.522423,425378407309.38684,414652297025.1027,1932828904.4401772,22.831050228310502,30.0,64.0,0.0
14,0.3091704718417047,445267841078.4605,445875416796.0605,-10762869939.315495,454414898320.39856,443087137322.9022,2223388414.9774656,23.782343987823438,30.0,64.0,0.0
15,0.3210616438356164,471934416772.8594,472585712037.10046,-11308518920.874147,481331801198.7607,469415189116.6756,2562429759.213917,24.733637747336374,30.0,64.0,0.0
16,0.3329528158295282,496652287432.40674,497347767850.5061,-11841112702.74053,506246479003.37695,493753579510.9813,2942401549.869711,25.684931506849317,30.0,64.0,0.0
17,0.3448439878234399,519530264579.55096,520270373124.1965,-12360907577.761223,529274022649.5984,516217167404.6869,3357258052.359318,26.636225266362253,30.0,64.0,0.0
18,0.3567351598173516,540675603210.7116,541460761516.47656,-12868154582.903597,550526746183.6036,536918038614.2425,3802169915.776564,27.58751902587519,30.0,64.0,0.0
19,0.3686263318112633,560193261844.8542,561023871380.1696,-13363099788.250711,570113694711.7175,555965013662.5803,4273276456.7028365,28.538812785388128,30.0,64.0,0.0
