,time,Ftot,Fsum,FadvA,FadvB,Fadv,Fdiffus,shorten,angle,drho,bottom
0,0.523211567732,-27437701641.9,-26534725332.7,-9900218793.09,-3195971945.03,-13547678892.7,-13438534594.6,10.2264079148,30.0,19.0,0.0
1,0.535102739726,-36313410724.0,-34950595341.0,-14799900441.7,-4661478186.75,-20368530397.2,-15489216712.6,10.4642313546,30.0,19.0,0.0
2,0.54699391172,-44372026970.2,-42545375102.0,-19674698260.7,-6141038578.74,-27182638657.9,-16729638262.6,10.7020547945,30.0,19.0,0.0
3,0.558885083714,-51877187467.2,-49582783174.6,-24524766432.7,-7647739243.35,-34003158731.6,-17410277498.5,10.9398782344,30.0,19.0,0.0
4,0.570776255708,-59009082397.8,-56243088589.4,-29350255158.2,-9190083730.55,-40838662320.7,-17702749700.6,11.1777016743,30.0,19.0,0.0
5,0.582667427702,-65889295561.3,-62647951580.4,-34151310973.1,-10773450773.4,-47694595452.8,-17723189834.0,11.4155251142,30.0,19.0,0.0
6,0.594558599696,-72599561905.5,-68879181271.7,-38928076998.6,-12401117276.2,-54574301444.9,-17549986996.9,11.653348554,30.0,19.0,0.0
7,0.606449771689,-79194741257.1,-74991709523.1,-43680693145.3,-14074952738.8,-61479715336.2,-17236063639.0,11.8911719939,30.0,19.0,0.0
8,0.618340943683,-85711609746.3,-81022382447.4,-48409296284.5,-15795887057.5,-68411831717.5,-16817199105.4,12.1289954338,30.0,19.0,0.0
9,0.630232115677,-92174783442.6,-86995884121.0,-53114020397.9,-17564225064.0,-75371019310.4,-16317638659.1,12.3668188737,30.0,19.0,0.0
10,0.642123287671,-98600702744.8,-92928721040.1,-57794996712.0,-19379857901.5,-82357232390.1,-15753866426.6,12.6046423135,30.0,19.0,0.0
11,0.654014459665,-1.05000310941e+11,-98831900739.7,-62452353820.4,-21242405038.6,-89370152848.1,-15137141880.7,12.8424657534,30.0,19.0,0.0
12,0.665905631659,-1.11380854693e+11,-1.04712732331e+11,-67086217797.8,-23151309653.4,-96409285626.4,-14475204880.2,13.0802891933,30.0,19.0,0.0
13,0.677796803653,-1.17747094353e+11,-1.10576036878e+11,-71696712307.8,-25105902672.8,-1.03474022806e+11,-13773421897.0,13.3181126332,30.0,19.0,0.0
14,0.689687975647,-1.24102117695e+11,-1.16424961167e+11,-76283958704.3,-27105445738.0,-1.10563686619e+11,-13035556724.8,13.5559360731,30.0,19.0,0.0
15,0.701579147641,-1.30447887116e+11,-1.22261524971e+11,-80848076129.2,-29149160000.6,-1.17677558291e+11,-12264288841.5,13.7937595129,30.0,19.0,0.0
16,0.713470319635,-1.3678560773e+11,-1.28086989185e+11,-85389181605.1,-31236245392.0,-1.2481489735e+11,-11461562187.9,14.0315829528,30.0,19.0,0.0
17,0.725361491629,-1.43115975072e+11,-1.33902103579e+11,-89907390125.2,-33365893485.5,-1.31974954534e+11,-10628819968.5,14.2694063927,30.0,19.0,0.0
18,0.737252663623,-1.49439341872e+11,-1.39707273624e+11,-94402814739.0,-35537296049.9,-1.39156980374e+11,-9767162835.16,14.5072298326,30.0,19.0,0.0
19,0.749143835616,-1.5575583042e+11,-1.45502672898e+11,-98875566634.7,-37749650704.1,-1.46360230892e+11,-8877455559.24,14.7450532725,30.0,19.0,0.0
20,0.76103500761,-1.62065408333e+11,-1.51288318905e+11,-1.03325755219e+11,-40002164622.7,-1.53583971332e+11,-7960399063.57,14.9828767123,30.0,19.0,0.0
21,0.772926179604,-1.68367939713e+11,-1.57064124272e+11,-1.07753488192e+11,-42294056930.1,-1.60827478588e+11,-7016579150.62,15.2207001522,30.0,19.0,0.0
22,0.784817351598,-1.74663219727e+11,-1.62829931381e+11,-1.12158871621e+11,-44624560211.7,-1.68090042739e+11,-6046499548.31,15.4585235921,30.0,19.0,0.0
23,0.796708523592,-1.80950998039e+11,-1.68585535841e+11,-1.16542010014e+11,-46992921431.3,-1.75370967997e+11,-5050604395.75,15.696347032,30.0,19.0,0.0
24,0.808599695586,-1.87230994722e+11,-1.74330702444e+11,-1.20903006381e+11,-49398402450.0,-1.82669573246e+11,-4029293613.05,15.9341704718,30.0,19.0,0.0
25,0.82049086758,-1.93502911105e+11,-1.80065176048e+11,-1.25241962302e+11,-51840280275.9,-1.89985192313e+11,-2982933470.96,16.1719939117,30.0,19.0,0.0
