,time,Ftot,Fsum,FadvA,FadvB,Fdiffus,shorten,angle,drho,bottom
0,0.249714611872,-1.65732116684e+11,-1.59856492486e+11,-1.35136814632e+11,-17326996161.2,-7392681692.72,16.6476407915,30.0,27.0,0.0
1,0.368626331811,-3.42211193925e+11,-3.28631526496e+11,-2.61006225856e+11,-58200977403.6,-9424323236.23,24.9714611872,30.0,27.0,0.0
2,0.48753805175,-5.04403762765e+11,-4.82369635761e+11,-3.65067110572e+11,-1.13427135796e+11,-3875389392.58,33.295281583,30.0,27.0,0.0
3,0.606449771689,-6.56570693391e+11,-6.25598642415e+11,-4.50188175905e+11,-1.83168041138e+11,7757574627.8,41.6191019787,30.0,27.0,0.0
4,0.725361491629,-7.92304061078e+11,-7.52088509613e+11,-5.18902230534e+11,-2.679524947e+11,34766215620.7,49.9429223744,30.0,27.0,0.0
5,0.844273211568,-9.29654208468e+11,-8.80021915341e+11,-5.73549303692e+11,-3.58887711525e+11,52415099875.1,58.2667427702,30.0,27.0,0.0
6,0.963184931507,-1.05986913802e+12,-1.00075124301e+12,-6.1634161779e+11,-4.62173844856e+11,77764219634.8,66.5905631659,30.0,27.0,0.0
7,1.08209665145,-1.18294801027e+12,-1.11435890092e+12,-6.49370225177e+11,-5.75345957429e+11,1.10357281682e+11,74.9143835616,30.0,27.0,0.0
8,1.20100837139,-1.29828489909e+12,-1.22030296544e+12,-6.74575139042e+11,-6.96548744101e+11,1.50820917704e+11,83.2382039574,30.0,27.0,0.0
9,1.31992009132,-1.40551791889e+12,-1.31826677472e+12,-6.93700654128e+11,-8.2417814297e+11,1.9961202238e+11,91.5620243531,30.0,27.0,0.0
10,1.43883181126,-1.49849976577e+12,-1.40213056954e+12,-7.08252160656e+11,-9.57238522565e+11,2.63360113685e+11,99.8858447489,30.0,27.0,0.0
11,1.5577435312,-1.593263498e+12,-1.48793979213e+12,-7.19467374088e+11,-1.09128163906e+12,3.22809221023e+11,108.209665145,30.0,27.0,0.0
12,1.67665525114,-1.68115979758e+12,-1.56704608289e+12,-7.28311293995e+11,-1.22884446338e+12,3.90109674482e+11,116.53348554,30.0,27.0,0.0
13,1.79556697108,-1.76180479649e+12,-1.63905926226e+12,-7.35496961266e+11,-1.36925523511e+12,4.6569293411e+11,124.857305936,30.0,27.0,0.0
14,1.91447869102,-1.83519875761e+12,-1.7039696969e+12,-7.41525690476e+11,-1.51203983436e+12,5.49595827938e+11,133.181126332,30.0,27.0,0.0
15,2.03339041096,-1.90180307733e+12,-1.76222795386e+12,-7.46735742505e+11,-1.65685616544e+12,6.41363954087e+11,141.504946728,30.0,27.0,0.0
16,2.1523021309,-1.95715057742e+12,-1.80935661341e+12,-7.51349065006e+11,-1.80360408242e+12,7.4559653401e+11,149.828767123,30.0,27.0,0.0
17,2.27121385084,-2.01402648415e+12,-1.85813187597e+12,-7.55509749242e+11,-1.94987348104e+12,8.47251354312e+11,158.152587519,30.0,27.0,0.0
18,2.39012557078,-2.06525960001e+12,-1.90137481651e+12,-7.59312237708e+11,-2.09825584607e+12,9.56193267271e+11,166.476407915,30.0,27.0,0.0
19,2.50903729072,-2.11106866105e+12,-1.93929757521e+12,-7.62820269786e+11,-2.24871312522e+12,1.0722358198e+12,174.800228311,30.0,27.0,0.0
20,2.62794901065,-2.1521600997e+12,-1.97260088967e+12,-7.66078789049e+11,-2.40115555374e+12,1.19463345312e+12,183.124048706,30.0,27.0,0.0
21,2.74686073059,-2.18849045291e+12,-2.00123629518e+12,-7.69121089306e+11,-2.55543965036e+12,1.32332444449e+12,191.447869102,30.0,27.0,0.0
22,2.86577245053,-2.21685112876e+12,-2.02199073249e+12,-7.7197299664e+11,-2.71176011455e+12,1.4617423787e+12,199.771689498,30.0,27.0,0.0
23,2.98468417047,-2.2462258833e+12,-2.04384391193e+12,-7.74655310824e+11,-2.86821917645e+12,1.59903057535e+12,208.095509893,30.0,27.0,0.0
24,3.10359589041,-2.27168076372e+12,-2.06185817845e+12,-7.77185260862e+11,-3.02691598105e+12,1.74224306346e+12,216.419330289,30.0,27.0,0.0
25,3.22250761035,-2.29390840263e+12,-2.07672275122e+12,-7.79577409643e+11,-3.18776190523e+12,1.89061656365e+12,224.743150685,30.0,27.0,0.0
26,3.34141933029,-2.31280044183e+12,-2.08832610758e+12,-7.81844247658e+11,-3.35070189335e+12,2.04422003343e+12,233.066971081,30.0,27.0,0.0
27,3.46033105023,-2.32840288376e+12,-2.0967113044e+12,-7.8399660536e+11,-3.51571903212e+12,2.20300433308e+12,241.390791476,30.0,27.0,0.0
28,3.57924277017,-2.3383797638e+12,-2.09953962631e+12,-7.86043954241e+11,-3.68292589239e+12,2.36943022032e+12,249.714611872,30.0,27.0,0.0
29,3.69815449011,-2.34936595412e+12,-2.10344336992e+12,-7.8799463551e+11,-3.85107538908e+12,2.53562665467e+12,258.038432268,30.0,27.0,0.0
30,3.81706621005,-2.35833917784e+12,-2.10539784125e+12,-7.89856038934e+11,-4.02159225701e+12,2.7060504547e+12,266.362252664,30.0,27.0,0.0
