,time,Ftot,Fsum,FadvA,FadvB,Fdiffus,shorten,angle,drho,bottom
0,0.249714611872,-77134323274.2,-73808292686.4,-1.03509456923e+11,45253567819.1,-15552403582.7,11.8911719939,30.0,39.0,0.0
1,0.368626331811,-2.45015632083e+11,-2.33997542977e+11,-2.97363327182e+11,65044017489.6,-1678233284.31,17.8367579909,30.0,39.0,0.0
2,0.48753805175,-3.99361838094e+11,-3.79661904053e+11,-4.75413603315e+11,1.06625946339e+11,-10874247077.4,23.7823439878,30.0,39.0,0.0
3,0.606449771689,-5.47463515562e+11,-5.18337562487e+11,-6.38801622234e+11,1.06939566996e+11,13524492751.4,29.7279299848,30.0,39.0,0.0
4,0.725361491629,-6.78213294121e+11,-6.3907258889e+11,-7.88475453327e+11,1.41817167968e+11,7585696469.04,35.6735159817,30.0,39.0,0.0
5,0.844273211568,-8.13215845957e+11,-7.63582330054e+11,-9.25277704861e+11,1.42962983918e+11,18732390889.8,41.6191019787,30.0,39.0,0.0
6,0.963184931507,-9.31686540222e+11,-8.71167163579e+11,-1.04998419044e+12,1.38483532118e+11,40333494744.3,47.5646879756,30.0,39.0,0.0
7,1.08209665145,-1.05438299111e+12,-9.8265348554e+11,-1.16332583595e+12,1.29196854862e+11,51475495542.7,53.5102739726,30.0,39.0,0.0
8,1.20100837139,-1.16503024741e+12,-1.08182412088e+12,-1.26600213438e+12,97098311854.2,87079701645.7,59.4558599696,30.0,39.0,0.0
9,1.31992009132,-1.27622522209e+12,-1.18132585408e+12,-1.35868919915e+12,78770093396.5,98593251668.8,65.4014459665,30.0,39.0,0.0
10,1.43883181126,-1.38635825549e+12,-1.27959289875e+12,-1.44204448811e+12,36813399397.8,1.25638189957e+11,71.3470319635,30.0,39.0,0.0
11,1.5577435312,-1.4824542296e+12,-1.36368925097e+12,-1.5167097514e+12,-10883462055.3,1.63903962478e+11,77.2926179604,30.0,39.0,0.0
12,1.67665525114,-1.58505887333e+12,-1.45419584089e+12,-1.58331308176e+12,-63893292507.8,1.93010533377e+11,83.2382039574,30.0,39.0,0.0
13,1.79556697108,-1.673917123e+12,-1.5308895001e+12,-1.64247033973e+12,-1.3399182375e+11,2.4557266338e+11,89.1837899543,30.0,39.0,0.0
14,1.91447869102,-1.76817745601e+12,-1.61294772446e+12,-1.69478585473e+12,-1.96657398657e+11,2.78495528929e+11,95.1293759513,30.0,39.0,0.0
15,2.03339041096,-1.85819156821e+12,-1.69074862432e+12,-1.74085219694e+12,-2.7717557444e+11,3.27279147059e+11,101.074961948,30.0,39.0,0.0
16,2.1523021309,-1.93659906455e+12,-1.75695574659e+12,-1.78124887834e+12,-3.58011799663e+11,3.82304931413e+11,107.020547945,30.0,39.0,0.0
17,2.27121385084,-2.02048150657e+12,-1.82867213689e+12,-1.81653996873e+12,-4.46371665844e+11,4.34239497684e+11,112.966133942,30.0,39.0,0.0
18,2.39012557078,-2.09059750585e+12,-1.8866753671e+12,-1.84727074817e+12,-5.44276654943e+11,5.04872036011e+11,118.911719939,30.0,39.0,0.0
19,2.50903729072,-2.16716994838e+12,-1.9512046577e+12,-1.87396364089e+12,-6.36757756347e+11,5.59516739542e+11,124.857305936,30.0,39.0,0.0
20,2.62794901065,-2.23822250531e+12,-2.01029729648e+12,-1.89711377529e+12,-7.42483401695e+11,6.29299880508e+11,130.802891933,30.0,39.0,0.0
21,2.74686073059,-2.29877013425e+12,-2.05897909956e+12,-1.91718457804e+12,-8.47373663319e+11,7.05579141794e+11,136.74847793,30.0,39.0,0.0
22,2.86577245053,-2.36385795151e+12,-2.11230332562e+12,-1.93460382478e+12,-9.57514973228e+11,7.7981547238e+11,142.694063927,30.0,39.0,0.0
23,2.98468417047,-2.41566638293e+12,-2.15245596616e+12,-1.94976052968e+12,-1.07436444312e+12,8.71669006636e+11,148.639649924,30.0,39.0,0.0
24,3.10359589041,-2.47330342102e+12,-2.19854823761e+12,-1.96300296542e+12,-1.18759422317e+12,9.52048950984e+11,154.585235921,30.0,39.0,0.0
25,3.22250761035,-2.52449717229e+12,-2.23830944165e+12,-1.974637978e+12,-1.3109659999e+12,1.04729453624e+12,160.530821918,30.0,39.0,0.0
26,3.34141933029,-2.56805315535e+12,-2.27054462625e+12,-1.98493161872e+12,-1.43009094989e+12,1.14447794237e+12,166.476407915,30.0,39.0,0.0
27,3.46033105023,-2.614609316e+12,-2.30588998086e+12,-1.99411098211e+12,-1.55362307293e+12,1.24184407418e+12,172.421993912,30.0,39.0,0.0
28,3.57924277017,-2.64879539896e+12,-2.32897257451e+12,-2.00236703271e+12,-1.6822317292e+12,1.3556261874e+12,178.367579909,30.0,39.0,0.0
29,3.69815449011,-2.68847837805e+12,-2.35765611381e+12,-2.00985813963e+12,-1.80745766608e+12,1.45965969189e+12,184.313165906,30.0,39.0,0.0
30,3.81706621005,-2.7218222169e+12,-2.38010097709e+12,-2.01671401714e+12,-1.94096453943e+12,1.57757757947e+12,190.258751903,30.0,39.0,0.0
