,time,Ftot,Fsum,FadvA,FadvB,Fdiffus,shorten,angle,drho,bottom
0,0.249714611872,-1.27626706273e+11,-1.22509175382e+11,-1.70185190443e+11,61132077270.3,-13456062208.6,14.2694063927,30.0,39.0,0.0
1,0.368626331811,-3.31448634486e+11,-3.17734797754e+11,-3.92687324207e+11,86767167915.4,-11814641461.4,21.404109589,30.0,39.0,0.0
2,0.48753805175,-5.02755629761e+11,-4.79395358065e+11,-5.93403575293e+11,1.12166622837e+11,1841594391.51,28.5388127854,30.0,39.0,0.0
3,0.606449771689,-6.63558779109e+11,-6.29770307017e+11,-7.74078120092e+11,1.42375424222e+11,1932388853.83,35.6735159817,30.0,39.0,0.0
4,0.725361491629,-8.21441122256e+11,-7.76616005772e+11,-9.36194486675e+11,1.47300926333e+11,12277554570.2,42.8082191781,30.0,39.0,0.0
5,0.844273211568,-9.67274758947e+11,-9.10930298041e+11,-1.08108882285e+12,1.26317101171e+11,43841423637.9,49.9429223744,30.0,39.0,0.0
6,0.963184931507,-1.10531587468e+12,-1.03706759422e+12,-1.21000682254e+12,1.18086266442e+11,54852961880.3,57.0776255708,30.0,39.0,0.0
7,1.08209665145,-1.24194514042e+12,-1.16148924588e+12,-1.32413525934e+12,87695159592.5,74950853869.5,64.2123287671,30.0,39.0,0.0
8,1.20100837139,-1.37358066531e+12,-1.28068191632e+12,-1.42461851627e+12,38263478835.2,1.05673121116e+11,71.3470319635,30.0,39.0,0.0
9,1.31992009132,-1.49132719166e+12,-1.38580988555e+12,-1.51256727712e+12,-21372185758.8,1.48129577325e+11,78.4817351598,30.0,39.0,0.0
10,1.43883181126,-1.61170026882e+12,-1.49344116286e+12,-1.58906394951e+12,-84737869852.4,1.80360656504e+11,85.6164383562,30.0,39.0,0.0
11,1.5577435312,-1.72818167383e+12,-1.59710422292e+12,-1.65516638848e+12,-1.64394886356e+11,2.22457051909e+11,92.7511415525,30.0,39.0,0.0
12,1.67665525114,-1.83133566974e+12,-1.687405141e+12,-1.71190955467e+12,-2.60643376735e+11,2.85147790399e+11,99.8858447489,30.0,39.0,0.0
13,1.79556697108,-1.9366423523e+12,-1.77986142407e+12,-1.7603042743e+12,-3.51180556319e+11,3.31623406549e+11,107.020547945,30.0,39.0,0.0
14,1.91447869102,-2.03846329512e+12,-1.86886778916e+12,-1.80133263393e+12,-4.55411214255e+11,3.87876059018e+11,114.155251142,30.0,39.0,0.0
15,2.03339041096,-2.13465417446e+12,-1.95230865851e+12,-1.83594014191e+12,-5.71098993367e+11,4.54730476762e+11,121.289954338,30.0,39.0,0.0
16,2.1523021309,-2.21847483675e+12,-2.02346796672e+12,-1.86502537065e+12,-6.91618123902e+11,5.3317552783e+11,128.424657534,30.0,39.0,0.0
17,2.27121385084,-2.30573314735e+12,-2.09817276838e+12,-1.88942828937e+12,-8.13341244543e+11,6.04596765533e+11,135.559360731,30.0,39.0,0.0
18,2.39012557078,-2.38805724019e+12,-2.16806540311e+12,-1.90991882961e+12,-9.4436073529e+11,6.86214161785e+11,142.694063927,30.0,39.0,0.0
19,2.50903729072,-2.4571382978e+12,-2.22484644067e+12,-1.927187298e+12,-1.0847635228e+12,7.87104380137e+11,149.828767123,30.0,39.0,0.0
20,2.62794901065,-2.52944885798e+12,-2.28499342995e+12,-1.94183801129e+12,-1.21891337044e+12,8.75757951787e+11,156.96347032,30.0,39.0,0.0
21,2.74686073059,-2.59774095677e+12,-2.34125972126e+12,-1.95438701422e+12,-1.36048082314e+12,9.73608116099e+11,164.098173516,30.0,39.0,0.0
22,2.86577245053,-2.66003641445e+12,-2.39166557659e+12,-1.96526407356e+12,-1.50831873308e+12,1.08191723005e+12,171.232876712,30.0,39.0,0.0
23,2.98468417047,-2.71128081639e+12,-2.43115300704e+12,-1.97481848564e+12,-1.65774589621e+12,1.20141137481e+12,178.367579909,30.0,39.0,0.0
24,3.10359589041,-2.76566674661e+12,-2.47390979272e+12,-1.98332774232e+12,-1.8066813061e+12,1.3160992557e+12,185.502283105,30.0,39.0,0.0
25,3.22250761035,-2.81526235374e+12,-2.51199869466e+12,-1.99100786025e+12,-1.96142995233e+12,1.44043911792e+12,192.636986301,30.0,39.0,0.0
26,3.34141933029,-2.85308247167e+12,-2.5384290499e+12,-1.99802419477e+12,-2.12228252172e+12,1.58187766658e+12,199.771689498,30.0,39.0,0.0
27,3.46033105023,-2.89484651998e+12,-2.5689149796e+12,-2.00450177196e+12,-2.27734331339e+12,1.71293010576e+12,206.906392694,30.0,39.0,0.0
28,3.57924277017,-2.93291116778e+12,-2.59580822032e+12,-2.01053448268e+12,-2.43786990896e+12,1.85259617132e+12,214.04109589,30.0,39.0,0.0
29,3.69815449011,-2.96595088374e+12,-2.61777873897e+12,-2.01619280177e+12,-2.60314285987e+12,2.00155692267e+12,221.175799087,30.0,39.0,0.0
30,3.81706621005,-2.98995084524e+12,-2.63080764052e+12,-2.02152996086e+12,-2.76961259684e+12,2.16033491718e+12,228.310502283,30.0,39.0,0.0
31,3.93597792998,-3.01771371072e+12,-2.64769390309e+12,-2.02658668555e+12,-2.93582285423e+12,2.31471563668e+12,235.445205479,30.0,39.0,0.0
32,4.05488964992,-3.04183928114e+12,-2.66103398755e+12,-2.03139470806e+12,-3.10683772956e+12,2.47719845007e+12,242.579908676,30.0,39.0,0.0
33,4.17380136986,-3.05610200358e+12,-2.66459928787e+12,-2.03597930039e+12,-3.28286181005e+12,2.65424182258e+12,249.714611872,30.0,39.0,0.0
34,4.2927130898,-3.0745962925e+12,-2.67248140474e+12,-2.04036106266e+12,-3.45508441684e+12,2.82296407476e+12,256.849315068,30.0,39.0,0.0
35,4.41162480974,-3.09031430924e+12,-2.67766988549e+12,-2.04455716824e+12,-3.63232105134e+12,2.99920833408e+12,263.984018265,30.0,39.0,0.0
36,4.53053652968,-3.10241513374e+12,-2.67932136442e+12,-2.04858222503e+12,-3.81391199163e+12,3.18317285224e+12,271.118721461,30.0,39.0,0.0
37,4.64944824962,-3.10735008063e+12,-2.67388485462e+12,-2.05244887266e+12,-3.9968434504e+12,3.37540746845e+12,278.253424658,30.0,39.0,0.0
38,4.76835996956,-3.11611080678e+12,-2.67234983694e+12,-2.05616820081e+12,-4.18054143543e+12,3.56435979931e+12,285.388127854,30.0,39.0,0.0
39,4.8872716895,-3.12211025435e+12,-2.66812718867e+12,-2.05975004748e+12,-4.36877621307e+12,3.76039907187e+12,292.52283105,30.0,39.0,0.0
40,5.00618340944,-3.11991609801e+12,-2.65578261963e+12,-2.06320321705e+12,-4.56148121605e+12,3.96890181347e+12,299.657534247,30.0,39.0,0.0
41,5.12509512938,-3.1221656241e+12,-2.64795154231e+12,-2.06653564388e+12,-4.75228719061e+12,4.17087129218e+12,306.792237443,30.0,39.0,0.0
42,5.24400684932,-3.12279876872e+12,-2.63857210262e+12,-2.06975451869e+12,-4.94768197368e+12,4.37886438975e+12,313.926940639,30.0,39.0,0.0
43,5.36291856925,-3.12046813997e+12,-2.62629519597e+12,-2.07286638864e+12,-5.14709366498e+12,4.59366485765e+12,321.061643836,30.0,39.0,0.0
44,5.48183028919,-3.11234783412e+12,-2.60829327807e+12,-2.07587723855e+12,-5.34820196855e+12,4.81578592903e+12,328.196347032,30.0,39.0,0.0
45,5.60074200913,-3.10822873887e+12,-2.59435566347e+12,-2.07879255793e+12,-5.55105284092e+12,5.03548973538e+12,335.331050228,30.0,39.0,0.0
46,5.71965372907,-3.10233670821e+12,-2.5787066963e+12,-2.08161739728e+12,-5.75811217685e+12,5.26102287783e+12,342.465753425,30.0,39.0,0.0
47,5.83856544901,-3.08933848978e+12,-2.55601167379e+12,-2.08435641584e+12,-5.96893958394e+12,5.49728432598e+12,349.600456621,30.0,39.0,0.0
