,time,Ftot,Fsum,FadvA,FadvB,Fdiffus,shorten,angle,drho,bottom
0,2.62794901065,-33703439670.3,-30958045637.8,-17245360179.4,9659589765.6,-23372275224.0,10.4642313546,30.0,39.0,0.0
1,2.74686073059,-43348032988.0,-38036288266.5,-32775023458.2,17843867941.1,-23105132749.4,10.9398782344,30.0,39.0,0.0
2,2.86577245053,-52678632372.3,-44740902022.3,-48172561036.1,25272390191.3,-21840731177.5,11.4155251142,30.0,39.0,0.0
3,2.98468417047,-62077041507.8,-51461387545.1,-63445926732.3,31966714985.1,-19982175797.9,11.8911719939,30.0,39.0,0.0
4,3.10359589041,-71615128134.7,-58276104350.7,-78601632478.5,37952751741.9,-17627223614.2,12.3668188737,30.0,39.0,0.0
5,3.22250761035,-81332178020.6,-65229098103.4,-93644321303.6,43256936501.7,-14841713301.6,12.8424657534,30.0,39.0,0.0
6,3.34141933029,-91250260492.1,-72345586906.0,-1.08576975109e+11,47905632237.6,-11674244034.3,13.3181126332,30.0,39.0,0.0
7,3.46033105023,-1.01380207177e+11,-79638265220.4,-1.23401301584e+11,51924807073.1,-8161770709.31,13.7937595129,30.0,39.0,0.0
8,3.57924277017,-1.11725370438e+11,-87111405219.8,-1.3811811506e+11,55339838074.0,-4333128234.18,14.2694063927,30.0,39.0,0.0
9,3.69815449011,-1.22284084902e+11,-94763611361.1,-1.52727649243e+11,58175390501.1,-211352618.719,14.7450532725,30.0,39.0,0.0
10,3.81706621005,-1.33051310102e+11,-1.02589690575e+11,-1.67229791949e+11,60455344685.2,4184756689.01,15.2207001522,30.0,39.0,0.0
11,3.93597792998,-1.44019745449e+11,-1.10581934244e+11,-1.81624251392e+11,62202754084.1,8839563064.54,15.696347032,30.0,39.0,0.0
12,4.05488964992,-1.5518059901e+11,-1.18731004761e+11,-1.95910668736e+11,63439824424.0,13739839551.6,16.1719939117,30.0,39.0,0.0
13,4.17380136986,-1.66524125064e+11,-1.27026553422e+11,-2.10088690913e+11,64187907468.9,18874230022.4,16.6476407915,30.0,39.0,0.0
14,4.2927130898,-1.78040004541e+11,-1.35457653851e+11,-2.24158015271e+11,64467505124.7,24232856295.9,17.1232876712,30.0,39.0,0.0
15,4.41162480974,-1.89717616894e+11,-1.4401310743e+11,-2.38118414831e+11,64298280914.1,29807026487.3,17.598934551,30.0,39.0,0.0
16,4.53053652968,-2.01546235763e+11,-1.52681659036e+11,-2.51969750571e+11,63699076716.3,35589014818.7,18.0745814307,30.0,39.0,0.0
17,4.64944824962,-2.13515170346e+11,-1.61452149309e+11,-2.65711975282e+11,62687933232.2,41571892741.1,18.5502283105,30.0,39.0,0.0
18,4.76835996956,-2.2561386759e+11,-1.70313621593e+11,-2.79345132129e+11,61282113036.6,47749397499.3,19.0258751903,30.0,39.0,0.0
19,4.8872716895,-2.37831985731e+11,-1.79255396258e+11,-2.9286935006e+11,59498125358.3,54115828443.4,19.50152207,30.0,39.0,0.0
20,5.00618340944,-2.50159446684e+11,-1.88267121351e+11,-3.06284837484e+11,57351751936.9,60665964197.0,19.9771689498,30.0,39.0,0.0
21,5.12509512938,-2.91956150745e+11,-2.26708494312e+11,-3.19591885326e+11,64716673521.1,28166717492.8,20.4528158295,30.0,39.0,0.0
22,5.24400684932,-3.03701095154e+11,-2.35058965796e+11,-3.32791438393e+11,71056914173.6,26675558423.9,20.9284627093,30.0,39.0,0.0
23,5.36291856925,-3.11455460743e+11,-2.39382256098e+11,-3.45886456816e+11,76933147935.0,29571052782.2,21.404109589,30.0,39.0,0.0
24,5.48183028919,-3.18459378421e+11,-2.42922411916e+11,-3.58881132456e+11,82308335903.8,33650384635.8,21.8797564688,30.0,39.0,0.0
25,5.60074200913,-3.2532904044e+11,-2.46299493103e+11,-3.71779462101e+11,87181896849.7,38298072148.7,22.3554033486,30.0,39.0,0.0
26,5.71965372907,-3.32214001521e+11,-2.49666176259e+11,-3.84584592619e+11,91560215365.0,43358200995.3,22.8310502283,30.0,39.0,0.0
27,5.83856544901,-3.39170029401e+11,-2.53080449334e+11,-3.97298715862e+11,95451404065.8,48766862462.8,23.3066971081,30.0,39.0,0.0
28,5.95747716895,-3.46227153481e+11,-2.56573750199e+11,-4.0992320084e+11,98864259474.8,54485191166.5,23.7823439878,30.0,39.0,0.0
29,6.07638888889,-3.53404288811e+11,-2.60165758943e+11,-4.2245879149e+11,1.01807978244e+11,60485054302.6,24.2579908676,30.0,39.0,0.0
30,6.19530060883,-3.607137247e+11,-2.63869057432e+11,-4.34905795492e+11,1.04292031109e+11,66744706951.0,24.7336377473,30.0,39.0,0.0
31,6.31421232877,-3.68163226122e+11,-2.67691376183e+11,-4.47264238769e+11,1.06326081444e+11,73246781142.2,25.2092846271,30.0,39.0,0.0
32,6.43312404871,-3.75757305101e+11,-2.71636979418e+11,-4.59533982095e+11,1.07919923278e+11,79977079398.9,25.6849315068,30.0,39.0,0.0
33,6.55203576865,-3.83498074923e+11,-2.75707603657e+11,-4.71714804541e+11,1.0908343104e+11,86923769844.1,26.1605783866,30.0,39.0,0.0
34,6.67094748858,-3.91385850191e+11,-2.79903118168e+11,-4.83806460682e+11,1.09826517667e+11,94076824846.8,26.6362252664,30.0,39.0,0.0
35,6.78985920852,-3.99419579692e+11,-2.84221999773e+11,-4.958087182e+11,1.10159099156e+11,1.01427619272e+11,27.1118721461,30.0,39.0,0.0
