,time,Ftot,Fsum,FadvA,FadvB,Fadv,Fdiffus,shorten,angle,drho,bottom
0,0.14269406392694065,28628126494.092327,28769858180.189674,-14423116408.627596,44257500364.02961,29763518112.35334,-1064525775.2123414,10.464231354642314,30.0,24.0,0.0
1,0.15458523592085235,39004033151.51442,39222897792.11771,-21479484540.317093,61535010462.103134,39910660679.96005,-832628129.6683284,11.415525114155251,30.0,24.0,0.0
2,0.1664764079147641,47564977677.772095,47863679765.78632,-28460687227.144302,76815680776.21292,48133209884.14852,-491313783.282303,12.366818873668187,30.0,24.0,0.0
3,0.1783675799086758,54467898344.252464,54848984396.15534,-35367741847.16444,90289116448.10486,54619939742.52893,-72390204.78508127,13.318112633181126,30.0,24.0,0.0
4,0.1902587519025875,59864688156.72693,60330564798.77422,-42201603285.27901,102128420045.11546,59543161009.60707,403748038.93775773,14.269406392694064,30.0,24.0,0.0
5,0.20214992389649925,63899121583.288475,64452070773.15196,-48963173736.39116,112491068380.46541,63059592174.027794,924176129.0777287,15.220700152207,30.0,24.0,0.0
6,0.21404109589041095,66705143908.85078,67347335843.51132,-55653310487.997025,121519959996.24963,65311402305.89912,1480686335.2587051,16.17199391171994,30.0,24.0,0.0
7,0.2259322678843227,68406230071.8905,69139734209.91167,-62272832158.459595,129344538067.36581,66427330238.71889,2068028301.0054607,17.123287671232877,30.0,24.0,0.0
8,0.2378234398782344,69115403238.81073,69942197773.19772,-68822523743.8167,136081916639.07675,66523807792.9729,2682804877.937672,18.074581430745813,30.0,24.0,0.0
9,0.2497146118721461,68935629284.3219,69857609332.77376,-75303140736.9163,141837967528.42224,65706044216.13645,3322782541.267794,19.02587519025875,30.0,24.0,0.0
10,0.2616057838660578,67960408937.70733,68979393663.91768,-81715412518.07346,146708345092.71948,64069048923.856094,3986461089.271659,19.97716894977169,30.0,24.0,0.0
11,0.2734969558599696,95536195782.05093,96653934620.52821,-88060045169.37534,181880063556.5634,92799207142.55444,2833916233.340177,20.928462709284627,30.0,24.0,0.0
12,0.2853881278538813,106905371029.53195,108123549154.19012,-94337723829.64145,199359700236.53705,103902481722.2497,3101572747.2945375,21.879756468797563,30.0,24.0,0.0
13,0.297279299847793,117041960651.30327,118362203802.634,-100549114681.2066,215394571765.24902,113625588166.05408,3516746718.5916142,22.831050228310502,30.0,24.0,0.0
14,0.3091704718417047,125993111539.31981,127416990304.72282,-106694866639.47472,230056278872.6005,122039538391.43011,4055578071.5970526,23.782343987823438,30.0,24.0,0.0
15,0.3210616438356164,133810434591.95134,135339468217.46951,-112775612801.54704,243416770859.61865,129215704324.46472,4698310159.397897,24.733637747336374,30.0,24.0,0.0
16,0.3329528158295282,140549025623.81787,142184685405.76703,-118791971713.32364,255547615016.9755,135225086545.87386,5429042102.115162,25.684931506849317,30.0,24.0,0.0
17,0.3448439878234399,146266098241.94696,148009810562.4691,-124744548465.48247,266519316687.79626,140137633683.16376,6235042340.155242,26.636225266362253,30.0,24.0,0.0
18,0.3567351598173516,151019797390.81183,152872946448.89502,-130633935650.84828,276400756318.5678,144021678869.103,7106125781.175423,27.58751902587519,30.0,24.0,0.0
19,0.3686263318112633,154868245888.68988,156832176168.49414,-136460714208.86942,285258751363.5726,146943501115.49286,8034139013.790867,28.538812785388128,30.0,24.0,0.0
20,0.380517503805175,157868804351.08374,159944822862.02277,-142225454176.9339,293157731538.1514,148967000086.14285,9012545500.80518,29.490106544901064,30.0,24.0,0.0
21,0.3924086757990868,180158543958.78595,182347922275.88657,-147928715364.30978,322365676226.0975,172359633065.70013,7910961414.098775,30.441400304414,30.0,24.0,0.0
