,time,Ftot,Fsum,FadvA,FadvB,Fdiffus,shorten,angle,drho,bottom
0,0.606449771689,-62497462226.3,-57819853715.5,-73780550921.3,34367233236.1,-18406536030.3,11.8911719939,30.0,39.0,0.0
1,0.725361491629,-1.18016480058e+11,-1.07731692362e+11,-1.53122538036e+11,56747496828.9,-11356651154.1,14.2694063927,30.0,39.0,0.0
2,0.844273211568,-1.8207366991e+11,-1.65817407715e+11,-2.29830798868e+11,64904247918.1,-890856764.995,16.6476407915,30.0,39.0,0.0
3,0.963184931507,-2.52650793293e+11,-2.30106890026e+11,-3.03997154039e+11,61719135419.8,12171128592.6,19.0258751903,30.0,39.0,0.0
4,1.08209665145,-3.3043025736e+11,-3.0131948529e+11,-3.75700346984e+11,79611534350.3,-5230672655.63,21.404109589,30.0,39.0,0.0
5,1.20100837139,-3.80832422082e+11,-3.44904815106e+11,-4.45010821615e+11,1.007768869e+11,-670880390.489,23.7823439878,30.0,39.0,0.0
6,1.31992009132,-4.30097811137e+11,-3.87128448698e+11,-5.11994533023e+11,1.10802340641e+11,14063743683.6,26.1605783866,30.0,39.0,0.0
7,1.43883181126,-4.83688350264e+11,-4.33474517484e+11,-5.76714227602e+11,1.1058049015e+11,32659219968.6,28.5388127854,30.0,39.0,0.0
8,1.5577435312,-5.52614075942e+11,-4.94972128769e+11,-6.39229198664e+11,1.17270105323e+11,26986964571.5,30.9170471842,30.0,39.0,0.0
9,1.67665525114,-6.05869663915e+11,-5.40632125531e+11,-6.99595675e+11,1.32772406093e+11,26191143375.9,33.295281583,30.0,39.0,0.0
10,1.79556697108,-6.50721063222e+11,-5.77734587298e+11,-7.57867765599e+11,1.39279532951e+11,40853645350.9,35.6735159817,30.0,39.0,0.0
11,1.91447869102,-6.95625547647e+11,-6.1474988656e+11,-8.140983744e+11,1.36875180578e+11,62473307262.6,38.0517503805,30.0,39.0,0.0
12,2.03339041096,-7.53609571868e+11,-6.64716552038e+11,-8.68339115403e+11,1.33665762278e+11,69956801086.9,40.4299847793,30.0,39.0,0.0
13,2.1523021309,-8.06889713561e+11,-7.09861976202e+11,-9.20640107433e+11,1.42638074997e+11,68140056233.8,42.8082191781,30.0,39.0,0.0
14,2.27121385084,-8.49954421948e+11,-7.4468424079e+11,-9.71050122724e+11,1.44096471474e+11,82269410460.4,45.1864535769,30.0,39.0,0.0
15,2.39012557078,-8.90491770475e+11,-7.76880309126e+11,-1.01961704398e+12,1.37713050017e+11,1.05023684833e+11,47.5646879756,30.0,39.0,0.0
16,2.50903729072,-9.31434268528e+11,-8.09391127812e+11,-1.06638810614e+12,1.23772427154e+11,1.33224551172e+11,49.9429223744,30.0,39.0,0.0
17,2.62794901065,-9.91513965601e+11,-8.60956650581e+11,-1.11140979219e+12,1.2838826749e+11,1.22064874114e+11,52.3211567732,30.0,39.0,0.0
18,2.74686073059,-1.03231805456e+12,-8.93171348919e+11,-1.15472776295e+12,1.24807978442e+11,1.36748435593e+11,54.699391172,30.0,39.0,0.0
19,2.86577245053,-1.06961398626e+12,-9.21809406708e+11,-1.19638696582e+12,1.14168480307e+11,1.60409078808e+11,57.0776255708,30.0,39.0,0.0
20,2.98468417047,-1.10613904532e+12,-9.4961450008e+11,-1.23643183383e+12,96575307189.2,1.90242026562e+11,59.4558599696,30.0,39.0,0.0
21,3.10359589041,-1.16115081623e+12,-9.95850329383e+11,-1.27490632886e+12,90691977591.8,1.88364021885e+11,61.8340943683,30.0,39.0,0.0
22,3.22250761035,-1.19953242386e+12,-1.02540580894e+12,-1.31185388573e+12,81852419370.2,2.04595657414e+11,64.2123287671,30.0,39.0,0.0
