,time,Ftot,Fsum,FadvA,FadvB,Fadv,Fdiffus,shorten,angle,drho,bottom
0,0.2734969558599696,22971674411.085552,24048432794.564613,-43515657172.052414,79023592408.19858,34969556044.40663,-11459502441.58155,10.464231354642314,30.0,68.0,0.0
1,0.2853881278538813,34928459814.64725,36566160521.724335,-65078991272.68229,114416367637.95001,48249336415.85941,-12771215843.543392,10.939878234398781,30.0,68.0,0.0
2,0.297279299847793,45704268278.24989,47913353168.696,-86546876701.00964,147807598170.96863,59612159050.03177,-13347368301.262985,11.415525114155251,30.0,68.0,0.0
3,0.3091704718417047,55147896542.156494,57938451279.3712,-107920090294.43604,179271408740.04974,69131759867.04277,-13412867166.242538,11.891171993911719,30.0,68.0,0.0
4,0.3210616438356164,63187140407.95665,66568918977.26495,-129199362898.75458,208885758648.86157,76885727176.16734,-13117476772.842026,12.366818873668187,30.0,68.0,0.0
5,0.3329528158295282,69801664607.59569,73784111390.24463,-150385384568.9308,236729748498.169,82952806250.94391,-12560252538.993551,12.842465753424658,30.0,68.0,0.0
6,0.3448439878234399,75004083550.82858,79596353286.5593,-171478809036.6721,262881875803.68686,87411153060.00226,-11806713480.455465,13.318112633181126,30.0,68.0,0.0
7,0.3567351598173516,78827415949.63258,84038391859.4671,-192480257569.41525,287418950125.45026,90337247747.61145,-10900300696.56785,13.793759512937594,30.0,68.0,0.0
8,0.3686263318112633,81316877833.22116,87155188127.23512,-213390322319.7522,310415443254.07117,91805243383.10011,-9869932807.083723,14.269406392694064,30.0,68.0,0.0
9,0.380517503805175,82524548089.74034,88998581048.12952,-234209569245.31842,331943122513.28406,91886598013.16162,-8734972219.836063,14.745053272450532,30.0,68.0,0.0
10,0.3924086757990868,82505921703.70396,89623839490.6685,-254938540663.8404,352070866983.83453,90649889799.1098,-7508486829.325554,15.220700152207,30.0,68.0,0.0
11,0.4042998477929985,81317700087.72774,89087451434.618,-275577757496.8455,370864600984.00104,88160749553.26817,-6199392052.537432,15.696347031963471,30.0,68.0,0.0
12,0.4161910197869102,79016390814.9792,87445722690.36755,-296127721246.02484,388387301861.21045,84481867710.5478,-4813857924.818059,16.17199391171994,30.0,68.0,0.0
13,0.4280821917808219,75657436068.92877,84753904437.77138,-316588915739.1761,404699054050.8122,79673047674.89581,-3356233873.8646483,16.647640791476405,30.0,68.0,0.0
14,0.4399733637747336,71294685740.75285,81065665502.04713,-336961808676.6629,419857131125.50543,73791287249.82521,-1829656946.7953107,17.123287671232877,30.0,68.0,0.0
15,0.4518645357686454,65980094518.20353,76432788699.57199,-357246853004.52966,433916093958.84796,66890876264.12538,-236452254.74623108,17.59893455098935,30.0,68.0,0.0
16,0.4637557077625571,59763563912.10312,70905012190.65048,-377444488136.49774,446927897319.2171,59023502698.34921,1421603007.931168,18.074581430745813,30.0,68.0,0.0
17,0.4756468797564688,52692877453.43337,64529964064.3112,-397555141043.92365,458941999955.7071,50238362364.15937,3143105152.5278816,18.550228310502284,30.0,68.0,0.0
18,0.4875380517503805,44813695189.15601,57353156276.507065,-417579227229.9826,470005475033.72644,40582268986.256325,4926908472.763247,19.02587519025875,30.0,68.0,0.0
19,0.4994292237442922,36169585339.66985,49418015798.75749,-437517151602.06116,480163118951.59436,30099762711.245636,6772048449.224297,19.50152207001522,30.0,68.0,0.0
20,0.511320395738204,26802078674.300407,40765938528.5164,-457369309254.6974,489457557335.3368,18833215834.387604,8677690447.87703,19.97716894977169,30.0,68.0,0.0
21,0.5232115677321156,59254923015.79317,73940543367.75845,-477136086173.3859,553411819367.0239,62305406894.52942,-2335189825.879483,20.452815829528156,30.0,68.0,0.0
22,0.5351027397260274,71290215505.86842,86703804097.9328,-496817859868.5969,588054225958.6165,76544408644.43314,-4532561992.086777,20.928462709284627,30.0,68.0,0.0
23,0.5469939117199392,82820757315.98904,98968403731.94847,-516414999947.9341,621381714180.0289,89546912301.32184,-5998310500.146291,21.404109589041095,30.0,68.0,0.0
24,0.5588850837138508,93741790153.07947,110629470689.85367,-535927868633.4718,653406685830.9581,101325075963.71259,-6849346507.632468,21.879756468797563,30.0,68.0,0.0
25,0.5707762557077626,103971565775.6403,121605148010.9505,-555356821230.3678,684145419713.8287,111894936748.91896,-7183450472.510306,22.35540334855403,30.0,68.0,0.0
26,0.5826674277016742,113448810273.45012,131834057255.75574,-574702206644.8091,713617260159.6029,121275599156.37003,-7080996259.038006,22.831050228310502,30.0,68.0,0.0
27,0.594558599695586,122129150168.91652,141271724288.59088,-593964367823.1821,741843952588.4252,129488570526.19397,-6607860476.652109,23.30669710806697,30.0,68.0,0.0
28,0.6064497716894978,129981972403.69518,149887438992.89917,-613143642127.8606,768849109414.9867,136557226872.9994,-5818028294.226719,23.782343987823438,30.0,68.0,0.0
29,0.6183409436834094,136987821269.95746,157661651969.21085,-632240361662.0245,794657777522.8842,142506380304.16953,-4755763891.648598,24.25799086757991,30.0,68.0,0.0
30,0.6302321156773212,143136265402.3413,164583841324.29114,-651254853553.4528,819296084539.8176,147361925247.04483,-3457389662.073575,24.733637747336374,30.0,68.0,0.0
31,0.6421232876712328,148424153432.88962,170650768147.73688,-670187440205.2036,842790947297.3309,151150546865.04355,-1952738944.3902552,25.209284627092845,30.0,68.0,0.0
32,0.6540144596651446,152854187163.63303,175865049525.94745,-689038439519.4961,865169830245.1792,153899479430.98383,-266341199.73537254,25.684931506849317,30.0,68.0,0.0
33,0.6659056316590564,156433753703.05453,180233990535.93512,-707808165099.7267,886460544568.3561,155636305404.8394,1581611067.3059878,26.16057838660578,30.0,68.0,0.0
