1.000000000000000000e+04,3.000000000000000000e+02,3.272700159999999869e+03
1.500000000000000000e+04,3.473500000000000227e+02,3.274316554399999859e+03
2.000000000000000000e+04,3.946999999999999886e+02,3.275932948799999849e+03
2.500000000000000000e+04,4.420500000000000114e+02,3.277549343199999839e+03
3.000000000000000000e+04,4.893999999999999773e+02,3.279165737599999829e+03
3.500000000000000000e+04,5.367500000000000000e+02,3.280782132000000274e+03
4.000000000000000000e+04,5.841000000000000227e+02,3.282398526399999810e+03
4.500000000000000000e+04,6.314500000000000455e+02,3.284014920799999800e+03
5.000000000000000000e+04,6.787999999999999545e+02,3.285631315199999790e+03
5.500000000000000000e+04,7.261500000000000909e+02,3.287247709599999780e+03
6.000000000000000000e+04,7.735000000000000000e+02,3.288864103999999770e+03
6.500000000000000000e+04,8.208500000000000227e+02,3.290480498399999760e+03
7.000000000000000000e+04,8.682000000000000455e+02,3.292096892800000205e+03
7.500000000000000000e+04,9.155500000000000682e+02,3.293713287200000195e+03
8.000000000000000000e+04,9.629000000000000909e+02,3.295329681599999731e+03
8.500000000000000000e+04,1.010250000000000114e+03,3.296946075999999721e+03
9.000000000000000000e+04,1.057599999999999909e+03,3.298562470399999711e+03
9.500000000000000000e+04,1.104950000000000045e+03,3.300178864799999701e+03
1.000000000000000000e+05,1.152300000000000182e+03,3.301795259199999691e+03
1.050000000000000000e+05,1.199650000000000091e+03,3.303411653600000136e+03
1.100000000000000000e+05,1.247000000000000000e+03,3.305028048000000126e+03
1.150000000000000000e+05,1.249500000000000000e+03,3.323903632400000333e+03
1.200000000000000000e+05,1.252000000000000000e+03,3.330802426799999921e+03
1.250000000000000000e+05,1.254500000000000000e+03,3.337701221200000418e+03
1.300000000000000000e+05,1.257000000000000000e+03,3.344600015600000006e+03
1.350000000000000000e+05,1.259500000000000000e+03,3.351498810000000049e+03
1.400000000000000000e+05,1.262000000000000000e+03,3.358397604400000091e+03
1.450000000000000000e+05,1.264500000000000000e+03,3.365296398800000134e+03
1.500000000000000000e+05,1.267000000000000000e+03,3.372195193200000176e+03
1.550000000000000000e+05,1.269500000000000000e+03,3.379093987600000219e+03
1.600000000000000000e+05,1.272000000000000000e+03,3.385992782000000261e+03
1.650000000000000000e+05,1.274500000000000000e+03,3.392891576400000304e+03
1.700000000000000000e+05,1.277000000000000000e+03,3.399790370799999891e+03
1.750000000000000000e+05,1.279500000000000000e+03,3.406689165200000389e+03
1.800000000000000000e+05,1.282000000000000000e+03,3.413587959599999976e+03
1.850000000000000000e+05,1.284500000000000000e+03,3.420486754000000474e+03
1.900000000000000000e+05,1.287000000000000000e+03,3.427385548400000062e+03
1.950000000000000000e+05,1.289500000000000000e+03,3.434284342800000559e+03
2.000000000000000000e+05,1.292000000000000000e+03,3.441183137200000147e+03
2.050000000000000000e+05,1.294500000000000000e+03,3.448081931599999734e+03
2.100000000000000000e+05,1.297000000000000000e+03,3.454980726000000232e+03
2.150000000000000000e+05,1.299500000000000000e+03,3.461879520399999819e+03
2.200000000000000000e+05,1.302000000000000000e+03,3.468778314800000317e+03
2.250000000000000000e+05,1.304500000000000000e+03,3.475677109199999904e+03
2.300000000000000000e+05,1.307000000000000000e+03,3.482575903599999947e+03
2.350000000000000000e+05,1.309500000000000000e+03,3.489474697999999989e+03
2.400000000000000000e+05,1.312000000000000000e+03,3.496373492400000032e+03
2.450000000000000000e+05,1.314500000000000000e+03,3.503272286800000074e+03
2.500000000000000000e+05,1.317000000000000000e+03,3.510171081200000117e+03
2.550000000000000000e+05,1.319500000000000000e+03,3.517069875600000159e+03
2.600000000000000000e+05,1.322000000000000000e+03,3.523968670000000202e+03
2.650000000000000000e+05,1.324500000000000000e+03,3.530867464400000244e+03
2.700000000000000000e+05,1.327000000000000000e+03,3.537766258800000287e+03
2.750000000000000000e+05,1.329500000000000000e+03,3.544665053200000330e+03
2.800000000000000000e+05,1.332000000000000000e+03,3.551563847600000372e+03
2.850000000000000000e+05,1.334500000000000000e+03,3.558462641999999960e+03
2.900000000000000000e+05,1.337000000000000000e+03,3.565361436400000457e+03
2.950000000000000000e+05,1.339500000000000000e+03,3.572260230800000045e+03
3.000000000000000000e+05,1.342000000000000000e+03,3.579159025200000542e+03
3.050000000000000000e+05,1.344500000000000000e+03,3.586057819600000130e+03
3.100000000000000000e+05,1.347000000000000000e+03,3.592956614000000172e+03
3.150000000000000000e+05,1.349500000000000000e+03,3.599855408400000215e+03
3.200000000000000000e+05,1.352000000000000000e+03,3.606754202800000257e+03
3.250000000000000000e+05,1.354500000000000000e+03,3.613652997200000300e+03
3.300000000000000000e+05,1.357000000000000000e+03,3.620551791599999888e+03
3.350000000000000000e+05,1.359500000000000000e+03,3.627450586000000385e+03
3.400000000000000000e+05,1.362000000000000000e+03,3.634349380399999973e+03
3.450000000000000000e+05,1.364500000000000000e+03,3.641248174800000015e+03
3.500000000000000000e+05,1.367000000000000000e+03,3.648146969200000058e+03
3.550000000000000000e+05,1.369500000000000000e+03,3.655045763600000100e+03
3.600000000000000000e+05,1.372000000000000000e+03,3.661944558000000143e+03
3.650000000000000000e+05,1.374500000000000000e+03,3.668843352400000185e+03
3.700000000000000000e+05,1.377000000000000000e+03,3.675742146800000228e+03
3.750000000000000000e+05,1.379500000000000000e+03,3.682640941200000270e+03
3.800000000000000000e+05,1.382000000000000000e+03,3.689539735600000313e+03
3.850000000000000000e+05,1.384500000000000000e+03,3.696438530000000355e+03
3.900000000000000000e+05,1.387000000000000000e+03,3.703337324399999943e+03
3.950000000000000000e+05,1.389500000000000000e+03,3.710236118800000440e+03
4.000000000000000000e+05,1.392000000000000000e+03,3.717134913200000028e+03
4.050000000000000000e+05,1.394500000000000000e+03,3.724033707600000525e+03
4.100000000000000000e+05,1.397000000000000000e+03,3.730932502000000113e+03
4.150000000000000000e+05,1.399500000000000000e+03,3.737831296400000156e+03
4.200000000000000000e+05,1.402000000000000000e+03,3.744730090800000198e+03
4.250000000000000000e+05,1.404500000000000000e+03,3.751628885200000241e+03
4.300000000000000000e+05,1.407000000000000000e+03,3.758527679600000283e+03
4.350000000000000000e+05,1.409500000000000000e+03,3.765426474000000326e+03
4.400000000000000000e+05,1.412000000000000000e+03,3.772325268400000368e+03
4.450000000000000000e+05,1.414500000000000000e+03,3.779224062800000411e+03
4.500000000000000000e+05,1.417000000000000000e+03,3.786122857199999999e+03
4.550000000000000000e+05,1.419500000000000000e+03,3.793021651600000041e+03
4.600000000000000000e+05,1.422000000000000000e+03,3.799920446000000084e+03
4.650000000000000000e+05,1.424500000000000000e+03,3.806819240400000126e+03
4.700000000000000000e+05,1.427000000000000000e+03,3.813718034800000169e+03
4.750000000000000000e+05,1.429500000000000000e+03,3.820616829200000211e+03
4.800000000000000000e+05,1.432000000000000000e+03,3.827515623600000254e+03
4.850000000000000000e+05,1.434500000000000000e+03,3.834414418000000296e+03
4.900000000000000000e+05,1.437000000000000000e+03,3.841313212400000339e+03
4.950000000000000000e+05,1.439500000000000000e+03,3.848212006799999926e+03
5.000000000000000000e+05,1.442000000000000000e+03,3.855110801200000424e+03
5.050000000000000000e+05,1.444500000000000000e+03,3.862009595600000011e+03
5.100000000000000000e+05,1.447000000000000000e+03,3.868908390000000509e+03
5.150000000000000000e+05,1.449500000000000000e+03,3.875807184400000097e+03
5.200000000000000000e+05,1.452000000000000000e+03,3.882705978800000594e+03
5.250000000000000000e+05,1.454500000000000000e+03,3.889604773200000182e+03
5.300000000000000000e+05,1.457000000000000000e+03,3.896503567600000224e+03
5.350000000000000000e+05,1.459500000000000000e+03,3.903402362000000267e+03
5.400000000000000000e+05,1.462000000000000000e+03,3.910301156400000309e+03
5.450000000000000000e+05,1.464500000000000000e+03,3.917199950800000352e+03
5.500000000000000000e+05,1.467000000000000000e+03,3.924098745200000394e+03
5.550000000000000000e+05,1.469500000000000000e+03,3.930997539600000437e+03
5.600000000000000000e+05,1.472000000000000000e+03,3.937896334000000479e+03
5.650000000000000000e+05,1.474500000000000000e+03,3.944795128400000067e+03
5.700000000000000000e+05,1.477000000000000000e+03,3.951693922800000564e+03
